user_id,retained_d7,retained_d30,total_revenue_30d,churn_risk
U04899,1,1,0.0,low
U04900,0,0,34.44,low
U04901,1,1,0.0,low
U04902,1,1,6.28,low
U04903,1,1,0.0,low
U04904,1,1,0.0,low
U04905,1,0,2.48,medium
U04906,0,0,0.0,high
U04907,1,1,32.78,medium
U04908,1,1,0.0,low
U04909,0,0,0.0,medium
U04910,1,1,23.3,low
U04911,1,0,0.0,medium
U04912,0,0,0.0,medium
U04913,1,1,29.22,low
U04914,1,0,29.17,low
U04915,1,1,21.54,medium
U04916,1,1,15.41,low
U04917,1,1,0.0,low
U04918,1,1,5.02,low
U04919,1,0,0.0,low
U04920,1,1,0.0,low
U04921,0,0,0.0,medium
U04922,1,1,0.0,low
U04923,1,0,0.0,medium
U04924,1,1,0.0,low
U04925,1,0,45.31,low
U04926,0,1,0.0,medium
U04927,0,0,0.0,medium
U04928,0,0,0.0,medium
U04929,0,1,15.92,medium
U04930,0,1,0.0,medium
U04931,1,1,0.0,low
U04932,0,0,25.02,low
U04933,1,1,27.68,low
U04934,1,0,29.51,medium
U04935,1,1,32.7,low
U04936,0,1,46.56,low
U04937,1,1,40.2,medium
U04938,1,1,0.0,medium
U04939,1,1,31.7,medium
U04940,1,1,39.7,low
U04941,1,0,33.56,low
U04942,1,1,0.0,low
U04943,0,0,0.0,medium
U04944,1,1,0.0,low
U04945,1,1,0.0,low
U04946,1,0,72.2,medium
U04947,0,0,22.02,medium
U04948,1,0,0.0,low
U04949,0,1,15.8,high
U04950,0,0,0.0,high
U04951,1,1,3.68,low
U04952,1,1,49.09,low
U04953,0,0,0.0,low
U04954,0,0,0.0,low
U04955,1,1,24.92,low
U04956,1,1,40.58,medium
U04957,1,1,19.15,low
U04958,0,0,26.4,high
U04959,0,0,0.0,low
U04960,1,1,0.0,low
U04961,1,1,46.36,low
U04962,0,0,0.0,medium
U04963,0,0,5.9,medium
U04964,1,1,20.78,low
U04965,1,1,25.23,low
U04966,0,0,12.16,low
U04967,1,1,0.0,medium
U04968,0,1,0.0,low
U04969,1,1,6.0,medium
U04970,1,0,0.0,low
U04971,1,1,14.34,low
U04972,1,1,0.0,low
U04973,1,1,28.97,low
U04974,1,1,0.0,low
U04975,1,1,0.0,low
U04976,0,1,22.41,medium
U04977,0,1,37.86,low
U04978,1,1,0.0,low
U04979,0,0,0.0,high
U04980,1,1,0.0,medium
U04981,1,1,0.0,low
U04982,1,0,23.0,low
U04983,0,0,0.0,low
U04984,1,1,0.0,low
U04985,1,1,21.78,medium
U04986,1,1,0.0,low
U04987,1,1,52.71,low
U04988,1,1,0.0,low
U04989,1,0,0.0,medium
U04990,0,1,28.91,medium
U04991,1,0,0.0,low
U04992,1,1,29.2,low
U04993,1,0,0.0,medium
U04994,0,0,0.0,medium
U04995,1,1,52.33,medium
U04996,1,1,0.0,medium
U04997,0,0,0.0,medium
U04998,1,1,5.87,low
U04999,1,1,36.92,low
U05000,1,0,0.0,low
