user_id,signup_date,country,device,acquisition_channel,age_band,player_type_seed
U01564,2026-02-25,Germany,Android,paid_social,55+,casual
U01565,2026-02-03,United States,iOS,paid_social,25-34,competitive
U01566,2026-01-28,Japan,Android,paid_social,35-44,competitive
U01567,2026-02-28,United States,iOS,influencer,25-34,competitive
U01568,2026-02-06,Brazil,Android,referral,35-44,casual
U01569,2026-02-24,India,Android,referral,45-54,casual
U01570,2026-03-01,United States,iOS,referral,25-34,competitive
U01571,2026-01-05,Canada,iOS,referral,25-34,competitive
U01572,2026-01-22,Brazil,iOS,referral,55+,casual
U01573,2026-02-14,Canada,Android,paid_social,45-54,casual
U01574,2026-02-18,United States,Android,paid_social,55+,competitive
U01575,2026-01-09,United States,Android,paid_social,18-24,casual
U01576,2026-01-20,Canada,iOS,paid_social,18-24,competitive
U01577,2026-02-02,Brazil,Android,organic,25-34,competitive
U01578,2026-02-17,Germany,Android,paid_social,35-44,casual
U01579,2026-01-07,United States,iOS,paid_social,18-24,casual
U01580,2026-02-06,United Kingdom,iOS,paid_social,25-34,casual
U01581,2026-01-18,Canada,Android,paid_social,25-34,competitive
U01582,2026-01-13,United States,iOS,organic,18-24,collector
U01583,2026-01-31,Brazil,iOS,organic,35-44,casual
U01584,2026-01-25,Canada,iOS,paid_social,18-24,casual
U01585,2026-02-08,Germany,iOS,referral,45-54,casual
U01586,2026-01-20,India,iOS,organic,25-34,competitive
U01587,2026-02-19,United Kingdom,iOS,organic,25-34,casual
U01588,2026-01-05,Germany,Android,organic,25-34,competitive
U01589,2026-02-21,United States,Android,paid_social,25-34,casual
U01590,2026-01-02,United States,Android,organic,25-34,casual
U01591,2026-02-14,United States,Android,paid_social,45-54,casual
U01592,2026-01-21,Japan,Android,paid_social,25-34,collector
U01593,2026-01-24,Japan,iOS,influencer,18-24,competitive
U01594,2026-01-02,United States,iOS,referral,35-44,casual
U01595,2026-02-12,United States,iOS,organic,18-24,casual
U01596,2026-01-10,Canada,Android,paid_social,25-34,collector
U01597,2026-02-09,Germany,Android,store_feature,25-34,collector
U01598,2026-02-13,Germany,iOS,organic,25-34,casual
U01599,2026-02-20,Brazil,Android,influencer,18-24,competitive
U01600,2026-02-12,India,Web,paid_social,25-34,collector
U01601,2026-01-19,United States,iOS,organic,18-24,casual
U01602,2026-02-14,Brazil,Android,organic,25-34,casual
U01603,2026-02-19,Germany,Android,influencer,35-44,casual
U01604,2026-01-20,Canada,Android,influencer,35-44,casual
U01605,2026-01-08,India,Android,store_feature,18-24,competitive
U01606,2026-02-23,United States,Android,organic,18-24,casual
U01607,2026-01-09,Brazil,iOS,store_feature,35-44,casual
U01608,2026-02-05,Brazil,Android,organic,25-34,casual
U01609,2026-01-15,India,Android,paid_social,45-54,competitive
U01610,2026-01-08,United Kingdom,iOS,referral,18-24,casual
U01611,2026-02-16,Canada,Web,influencer,18-24,casual
U01612,2026-01-09,Japan,iOS,paid_social,25-34,casual
U01613,2026-02-10,Japan,Android,paid_social,35-44,competitive
U01614,2026-02-11,United Kingdom,Android,organic,25-34,casual
U01615,2026-01-04,Japan,Android,paid_social,18-24,casual
U01616,2026-01-11,United States,Android,organic,18-24,competitive
U01617,2026-02-17,Germany,iOS,store_feature,35-44,casual
U01618,2026-01-31,Japan,Android,organic,25-34,competitive
U01619,2026-01-08,Canada,Android,referral,35-44,casual
U01620,2026-03-01,United Kingdom,Web,organic,25-34,competitive
U01621,2026-01-16,India,Android,paid_social,25-34,casual
U01622,2026-01-01,Japan,Web,organic,18-24,casual
U01623,2026-02-25,India,Web,paid_social,55+,casual
U01624,2026-01-01,Canada,iOS,paid_social,18-24,collector
U01625,2026-02-03,India,Web,referral,18-24,competitive
U01626,2026-03-01,United States,Web,influencer,45-54,casual
U01627,2026-02-04,United Kingdom,iOS,organic,18-24,casual
U01628,2026-02-05,United Kingdom,Android,paid_social,25-34,casual
U01629,2026-01-24,Japan,iOS,influencer,25-34,casual
U01630,2026-01-08,India,Android,organic,35-44,casual
U01631,2026-02-04,Brazil,iOS,store_feature,25-34,collector
U01632,2026-02-23,Germany,Android,influencer,45-54,casual
U01633,2026-01-06,United Kingdom,iOS,store_feature,35-44,collector
U01634,2026-02-22,United Kingdom,Android,paid_social,25-34,casual
U01635,2026-01-25,United Kingdom,iOS,referral,18-24,competitive
U01636,2026-02-02,United States,Android,paid_social,35-44,casual
U01637,2026-01-10,United Kingdom,Android,paid_social,45-54,casual
U01638,2026-02-07,Japan,Android,influencer,45-54,competitive
U01639,2026-01-11,Brazil,iOS,organic,18-24,casual
U01640,2026-01-17,Japan,iOS,store_feature,35-44,collector
U01641,2026-02-13,Canada,Android,paid_social,35-44,competitive
U01642,2026-01-04,United Kingdom,Web,organic,55+,collector
U01643,2026-01-27,United States,iOS,referral,25-34,competitive
U01644,2026-02-05,Canada,Android,store_feature,35-44,casual
U01645,2026-01-08,United Kingdom,iOS,paid_social,35-44,casual
U01646,2026-01-18,United States,Android,store_feature,45-54,competitive
U01647,2026-01-21,United States,iOS,paid_social,35-44,casual
U01648,2026-02-09,Brazil,Android,influencer,45-54,casual
U01649,2026-02-28,United Kingdom,iOS,referral,25-34,casual
U01650,2026-02-20,Canada,iOS,store_feature,18-24,competitive
U01651,2026-01-12,United States,iOS,organic,25-34,casual
U01652,2026-01-02,United Kingdom,iOS,paid_social,35-44,casual
U01653,2026-01-04,United Kingdom,Android,influencer,18-24,collector
U01654,2026-02-05,United Kingdom,Web,organic,35-44,competitive
U01655,2026-01-10,Germany,Android,paid_social,55+,casual
U01656,2026-01-14,United States,Web,store_feature,45-54,casual
U01657,2026-02-20,India,Android,referral,35-44,competitive
U01658,2026-02-22,United States,iOS,store_feature,35-44,casual
U01659,2026-02-20,United Kingdom,iOS,referral,18-24,competitive
U01660,2026-01-16,United States,iOS,influencer,25-34,competitive
U01661,2026-02-07,United Kingdom,iOS,paid_social,25-34,casual
U01662,2026-02-06,United States,Web,referral,35-44,casual
U01663,2026-01-12,Japan,Android,store_feature,25-34,casual
U01664,2026-02-03,Canada,Android,referral,18-24,casual
U01665,2026-02-01,Germany,Android,organic,35-44,competitive
U01666,2026-01-24,United States,iOS,paid_social,25-34,casual
U01667,2026-02-15,United States,Android,paid_social,45-54,collector
U01668,2026-02-10,Canada,iOS,referral,25-34,competitive
U01669,2026-02-01,United Kingdom,iOS,paid_social,45-54,casual
U01670,2026-02-13,United Kingdom,iOS,store_feature,25-34,casual
U01671,2026-02-15,India,iOS,store_feature,35-44,casual
U01672,2026-02-04,Brazil,Android,organic,35-44,casual
U01673,2026-01-17,India,iOS,paid_social,25-34,competitive
U01674,2026-02-15,United States,iOS,paid_social,25-34,casual
U01675,2026-02-13,Japan,Web,organic,45-54,casual
U01676,2026-03-01,Germany,Web,paid_social,18-24,casual
U01677,2026-01-09,Germany,Android,paid_social,35-44,casual
U01678,2026-01-26,India,Android,store_feature,18-24,competitive
U01679,2026-02-25,Brazil,Android,paid_social,35-44,collector
U01680,2026-01-31,India,iOS,organic,18-24,competitive
U01681,2026-02-26,Brazil,Android,paid_social,25-34,collector
U01682,2026-01-01,United States,iOS,store_feature,25-34,competitive
U01683,2026-01-03,Brazil,iOS,paid_social,18-24,casual
U01684,2026-02-17,United Kingdom,Web,organic,25-34,collector
U01685,2026-01-22,India,Android,influencer,45-54,casual
U01686,2026-02-01,Japan,Web,organic,35-44,casual
U01687,2026-01-26,United States,Android,organic,55+,collector
U01688,2026-01-25,United States,Android,paid_social,35-44,competitive
U01689,2026-02-26,United States,Android,referral,35-44,collector
U01690,2026-01-06,United Kingdom,Android,store_feature,25-34,casual
U01691,2026-02-16,United States,Android,organic,45-54,competitive
U01692,2026-02-23,Brazil,iOS,store_feature,25-34,casual
U01693,2026-02-09,Germany,Android,referral,25-34,casual
U01694,2026-01-24,Japan,iOS,influencer,45-54,collector
U01695,2026-01-10,United States,Android,influencer,55+,casual
U01696,2026-02-10,United Kingdom,iOS,store_feature,25-34,competitive
U01697,2026-01-29,United States,Android,organic,18-24,collector
U01698,2026-01-09,India,iOS,organic,35-44,collector
U01699,2026-01-22,United States,iOS,influencer,35-44,casual
U01700,2026-02-27,United States,Android,paid_social,25-34,casual
U01701,2026-01-16,United States,iOS,paid_social,35-44,collector
U01702,2026-01-11,Japan,Web,influencer,25-34,competitive
U01703,2026-02-10,United States,Android,store_feature,25-34,casual
U01704,2026-01-12,Germany,iOS,referral,35-44,casual
U01705,2026-02-25,Brazil,iOS,influencer,25-34,casual
U01706,2026-02-21,Brazil,Android,organic,35-44,collector
U01707,2026-03-01,United States,Android,referral,18-24,casual
U01708,2026-02-24,United States,iOS,influencer,35-44,competitive
U01709,2026-01-15,United Kingdom,iOS,organic,25-34,casual
U01710,2026-01-13,United States,Android,organic,55+,casual
U01711,2026-01-21,Brazil,Web,store_feature,35-44,competitive
U01712,2026-01-29,Canada,iOS,paid_social,18-24,collector
U01713,2026-02-22,United Kingdom,iOS,organic,55+,casual
U01714,2026-02-14,United States,iOS,organic,25-34,casual
U01715,2026-02-08,Germany,iOS,organic,25-34,competitive
U01716,2026-02-22,United States,Android,organic,45-54,casual
U01717,2026-02-08,Brazil,Web,store_feature,45-54,casual
U01718,2026-01-23,United States,Web,referral,35-44,competitive
U01719,2026-01-25,India,Android,referral,55+,casual
U01720,2026-02-01,Brazil,iOS,organic,25-34,competitive
U01721,2026-01-06,United States,Web,paid_social,18-24,casual
U01722,2026-02-14,United States,iOS,organic,18-24,competitive
U01723,2026-02-09,Canada,iOS,store_feature,25-34,competitive
U01724,2026-02-13,United States,Android,influencer,35-44,competitive
U01725,2026-02-02,United States,iOS,paid_social,25-34,competitive
U01726,2026-02-16,Japan,Android,influencer,25-34,competitive
U01727,2026-02-26,Germany,Web,organic,18-24,casual
U01728,2026-02-04,United States,Android,organic,25-34,casual
U01729,2026-01-27,Germany,Android,store_feature,35-44,casual
U01730,2026-01-07,United States,iOS,paid_social,18-24,competitive
U01731,2026-02-16,India,iOS,influencer,35-44,casual
U01732,2026-02-24,United States,Android,organic,35-44,casual
U01733,2026-02-11,Brazil,Android,store_feature,25-34,casual
U01734,2026-02-21,Japan,Web,organic,45-54,competitive
U01735,2026-02-21,United States,iOS,organic,55+,casual
U01736,2026-02-17,United States,iOS,paid_social,18-24,casual
U01737,2026-01-31,Canada,iOS,influencer,35-44,competitive
U01738,2026-01-06,Japan,Android,paid_social,18-24,collector
U01739,2026-01-01,United Kingdom,Android,referral,25-34,competitive
U01740,2026-01-13,Brazil,Web,organic,35-44,casual
U01741,2026-01-26,Japan,iOS,organic,35-44,competitive
U01742,2026-02-14,Japan,Android,organic,45-54,casual
U01743,2026-01-28,United Kingdom,iOS,store_feature,35-44,casual
U01744,2026-01-02,United Kingdom,iOS,organic,35-44,casual
U01745,2026-01-13,Brazil,iOS,organic,25-34,casual
U01746,2026-02-28,United States,Android,paid_social,18-24,competitive
U01747,2026-03-01,Japan,Android,paid_social,18-24,casual
U01748,2026-01-23,United States,iOS,paid_social,25-34,competitive
U01749,2026-02-18,United States,Android,organic,35-44,competitive
U01750,2026-02-13,Japan,Android,paid_social,18-24,casual
U01751,2026-02-25,Canada,iOS,referral,25-34,casual
U01752,2026-02-23,United States,iOS,organic,18-24,competitive
U01753,2026-02-07,United States,Android,referral,25-34,casual
U01754,2026-01-24,United Kingdom,Android,organic,25-34,casual
U01755,2026-02-07,Japan,Android,influencer,18-24,casual
U01756,2026-01-20,United States,iOS,influencer,18-24,casual
U01757,2026-01-21,United States,Android,organic,25-34,casual
U01758,2026-02-06,United Kingdom,Web,paid_social,25-34,collector
U01759,2026-02-04,India,iOS,paid_social,45-54,casual
U01760,2026-02-04,United States,Android,store_feature,18-24,casual
U01761,2026-01-24,India,Web,paid_social,25-34,competitive
U01762,2026-01-25,India,iOS,paid_social,25-34,competitive
U01763,2026-01-01,United States,Android,organic,35-44,competitive
U01764,2026-02-06,Japan,Web,organic,25-34,casual
U01765,2026-02-04,Brazil,iOS,referral,18-24,collector
U01766,2026-02-26,United Kingdom,Android,referral,45-54,casual
U01767,2026-01-31,United Kingdom,Android,store_feature,55+,casual
U01768,2026-01-29,Japan,Web,store_feature,25-34,competitive
U01769,2026-01-05,Japan,Web,referral,25-34,casual
U01770,2026-01-12,Brazil,Web,paid_social,18-24,competitive
U01771,2026-01-21,India,iOS,influencer,18-24,collector
U01772,2026-01-23,United Kingdom,Android,store_feature,18-24,casual
U01773,2026-01-22,Japan,Web,influencer,35-44,casual
U01774,2026-01-24,Japan,Android,influencer,18-24,casual
U01775,2026-02-16,United States,Android,paid_social,18-24,casual
U01776,2026-01-08,United States,iOS,referral,18-24,competitive
U01777,2026-01-20,Canada,Web,referral,18-24,collector
U01778,2026-01-10,Japan,iOS,organic,25-34,competitive
U01779,2026-01-19,United States,iOS,referral,25-34,collector
U01780,2026-02-11,Brazil,Web,paid_social,25-34,casual
U01781,2026-01-03,United States,Web,paid_social,25-34,casual
U01782,2026-01-21,Canada,Web,organic,25-34,casual
U01783,2026-01-02,Germany,Android,referral,35-44,competitive
U01784,2026-02-27,United States,iOS,referral,25-34,casual
U01785,2026-02-13,India,Android,paid_social,18-24,casual
U01786,2026-01-15,United States,iOS,organic,45-54,casual
U01787,2026-01-12,India,Web,paid_social,35-44,casual
U01788,2026-01-06,United States,Android,organic,25-34,competitive
U01789,2026-01-29,India,iOS,organic,25-34,collector
U01790,2026-02-15,Germany,iOS,paid_social,18-24,casual
U01791,2026-02-05,United States,iOS,influencer,18-24,casual
U01792,2026-02-22,United States,Web,paid_social,45-54,casual
U01793,2026-01-21,United States,Android,paid_social,25-34,casual
U01794,2026-01-17,Germany,iOS,store_feature,18-24,casual
U01795,2026-01-29,Japan,iOS,paid_social,18-24,competitive
U01796,2026-01-13,Canada,iOS,influencer,25-34,competitive
U01797,2026-02-28,United Kingdom,iOS,organic,25-34,competitive
U01798,2026-01-12,Germany,Web,paid_social,25-34,competitive
U01799,2026-01-29,United Kingdom,Android,organic,25-34,casual
U01800,2026-02-01,Brazil,iOS,paid_social,45-54,competitive
U01801,2026-01-04,United Kingdom,Android,influencer,35-44,competitive
U01802,2026-01-29,Brazil,iOS,referral,45-54,casual
U01803,2026-01-28,India,iOS,referral,45-54,casual
U01804,2026-01-16,Canada,Android,organic,45-54,casual
U01805,2026-01-08,United States,iOS,influencer,55+,casual
U01806,2026-01-03,United States,Android,paid_social,25-34,casual
U01807,2026-01-01,Germany,Android,organic,18-24,casual
U01808,2026-01-29,Canada,Web,influencer,18-24,collector
U01809,2026-01-06,India,iOS,paid_social,35-44,collector
U01810,2026-02-27,Germany,Android,paid_social,35-44,competitive
U01811,2026-01-15,United Kingdom,iOS,organic,18-24,competitive
U01812,2026-02-09,Japan,Android,organic,45-54,collector
U01813,2026-02-10,United States,iOS,store_feature,35-44,casual
U01814,2026-01-30,Japan,Android,paid_social,35-44,casual
U01815,2026-02-23,United States,iOS,influencer,25-34,competitive
U01816,2026-01-07,Germany,Web,organic,18-24,collector
U01817,2026-01-15,India,Web,paid_social,25-34,competitive
U01818,2026-01-16,Japan,iOS,referral,18-24,casual
U01819,2026-01-09,Japan,Android,referral,35-44,competitive
U01820,2026-01-18,Canada,iOS,paid_social,25-34,casual
U01821,2026-01-19,Japan,Android,paid_social,18-24,casual
U01822,2026-02-15,Germany,iOS,referral,25-34,casual
U01823,2026-01-19,Germany,iOS,store_feature,25-34,competitive
U01824,2026-02-22,United States,Android,organic,25-34,casual
U01825,2026-02-16,United States,Android,paid_social,55+,casual
U01826,2026-02-24,Germany,Android,referral,18-24,competitive
U01827,2026-01-07,United States,Android,organic,45-54,casual
U01828,2026-03-01,Brazil,iOS,organic,18-24,competitive
U01829,2026-02-06,Japan,iOS,influencer,18-24,casual
U01830,2026-02-28,India,Android,organic,55+,competitive
U01831,2026-01-22,United States,Android,organic,35-44,casual
U01832,2026-02-27,India,iOS,paid_social,35-44,collector
U01833,2026-02-05,United States,iOS,organic,35-44,collector
U01834,2026-01-05,United Kingdom,Android,organic,25-34,casual
U01835,2026-01-25,Japan,Android,organic,35-44,competitive
U01836,2026-01-09,United States,Android,organic,18-24,competitive
U01837,2026-02-26,United States,Android,paid_social,35-44,casual
U01838,2026-01-19,United States,Android,store_feature,45-54,competitive
U01839,2026-01-14,United Kingdom,Android,paid_social,45-54,collector
U01840,2026-02-03,Japan,iOS,paid_social,35-44,casual
U01841,2026-01-26,United States,iOS,paid_social,35-44,collector
U01842,2026-01-06,United States,iOS,organic,25-34,casual
U01843,2026-02-18,Germany,Android,paid_social,25-34,collector
U01844,2026-02-20,United States,iOS,paid_social,45-54,collector
U01845,2026-02-14,Brazil,Android,paid_social,35-44,casual
U01846,2026-02-07,India,Android,paid_social,25-34,casual
U01847,2026-01-25,Japan,iOS,organic,35-44,competitive
U01848,2026-02-02,Japan,Android,influencer,18-24,collector
U01849,2026-02-01,United Kingdom,Android,influencer,35-44,casual
U01850,2026-01-10,Japan,iOS,store_feature,35-44,casual
U01851,2026-01-05,United States,Android,organic,18-24,competitive
U01852,2026-01-16,United States,Android,referral,18-24,casual
U01853,2026-01-28,Brazil,iOS,paid_social,35-44,competitive
