transaction_id,user_id,timestamp,item_category,amount_usd,payment_type
T002178,U01702,2026-02-01 16:11:03,currency,16.58,card
T002179,U01703,2026-02-10 10:44:21,cosmetic,5.03,card
T002180,U01703,2026-03-03 07:00:35,cosmetic,6.89,card
T002181,U01705,2026-02-26 15:10:30,booster,5.62,card
T002182,U01705,2026-03-02 13:27:32,cosmetic,6.7,card
T002183,U01706,2026-03-12 17:39:20,currency,20.8,card
T002184,U01706,2026-03-16 07:09:33,booster,6.17,wallet
T002185,U01707,2026-03-04 19:11:14,cosmetic,5.02,card
T002186,U01708,2026-03-11 00:59:57,cosmetic,5.03,card
T002187,U01708,2026-03-19 17:58:06,currency,10.68,card
T002188,U01709,2026-02-09 11:09:20,battlepass,20.96,card
T002189,U01709,2026-01-31 09:57:29,booster,5.85,card
T002190,U01711,2026-02-17 10:44:23,cosmetic,9.18,card
T002191,U01711,2026-02-08 23:28:09,expansion,13.26,card
T002192,U01715,2026-02-15 00:40:30,cosmetic,10.44,wallet
T002193,U01717,2026-02-24 14:31:53,cosmetic,6.15,card
T002194,U01717,2026-03-02 10:25:27,cosmetic,5.69,card
T002195,U01718,2026-02-15 10:39:31,cosmetic,9.48,card
T002196,U01718,2026-02-06 08:24:02,cosmetic,5.42,card
T002197,U01719,2026-02-05 07:51:56,cosmetic,9.03,card
T002198,U01719,2026-02-17 05:10:54,booster,6.18,card
T002199,U01720,2026-02-15 05:04:11,booster,4.3,card
T002200,U01720,2026-02-13 14:22:44,cosmetic,9.73,card
T002201,U01720,2026-03-02 16:05:25,cosmetic,8.45,card
T002202,U01720,2026-02-27 14:01:39,expansion,20.88,card
T002203,U01722,2026-03-11 20:41:18,expansion,22.03,wallet
T002204,U01722,2026-02-28 00:46:02,expansion,17.26,wallet
T002205,U01722,2026-02-21 00:37:16,booster,2.63,card
T002206,U01722,2026-02-28 17:41:20,cosmetic,9.28,wallet
T002207,U01724,2026-02-24 20:58:11,cosmetic,10.07,card
T002208,U01724,2026-02-18 03:04:47,battlepass,19.91,card
T002209,U01725,2026-02-03 21:22:49,expansion,27.27,wallet
T002210,U01725,2026-02-16 00:24:05,expansion,21.91,card
T002211,U01725,2026-02-07 20:39:49,cosmetic,7.04,card
T002212,U01725,2026-02-22 22:38:16,cosmetic,10.97,card
T002213,U01726,2026-02-24 12:19:40,expansion,32.84,wallet
T002214,U01726,2026-02-19 21:10:54,booster,3.88,card
T002215,U01728,2026-02-10 07:14:32,expansion,13.93,card
T002216,U01728,2026-02-11 20:18:23,booster,3.33,card
T002217,U01732,2026-03-10 13:28:24,cosmetic,5.97,card
T002218,U01735,2026-03-06 01:23:47,cosmetic,9.92,card
T002219,U01735,2026-03-12 00:07:18,currency,16.51,card
T002220,U01738,2026-01-21 08:50:38,expansion,25.17,card
T002221,U01738,2026-01-21 00:32:26,currency,14.56,card
T002222,U01738,2026-01-25 13:40:28,battlepass,19.27,card
T002223,U01738,2026-01-31 20:24:46,booster,5.76,card
T002224,U01738,2026-01-07 06:37:53,cosmetic,8.39,card
T002225,U01739,2026-01-12 14:07:02,cosmetic,8.0,card
T002226,U01739,2026-01-20 23:42:57,booster,2.76,wallet
T002227,U01739,2026-01-28 01:13:43,battlepass,19.53,wallet
T002228,U01741,2026-02-04 05:43:36,battlepass,17.47,card
T002229,U01741,2026-02-22 04:25:30,currency,16.65,card
T002230,U01741,2026-01-30 05:44:45,cosmetic,5.44,card
T002231,U01741,2026-02-06 00:56:35,cosmetic,9.9,card
T002232,U01741,2026-02-21 02:29:27,cosmetic,9.33,card
T002233,U01744,2026-01-05 13:21:19,cosmetic,10.67,card
T002234,U01744,2026-01-09 17:08:06,cosmetic,4.83,card
T002235,U01744,2026-01-07 01:41:28,booster,5.05,wallet
T002236,U01746,2026-03-06 15:01:07,cosmetic,6.4,card
T002237,U01746,2026-03-26 00:25:21,booster,4.44,card
T002238,U01746,2026-03-01 15:38:28,expansion,31.26,wallet
T002239,U01746,2026-03-04 23:16:24,currency,10.78,wallet
T002240,U01748,2026-02-03 13:08:46,expansion,20.84,card
T002241,U01748,2026-02-19 14:30:50,expansion,17.69,card
T002242,U01748,2026-02-05 03:08:05,battlepass,14.15,card
T002243,U01748,2026-02-04 11:04:31,currency,17.09,card
T002244,U01749,2026-02-19 20:53:46,expansion,17.29,wallet
T002245,U01749,2026-03-10 11:47:20,cosmetic,10.47,wallet
T002246,U01749,2026-03-01 09:50:12,cosmetic,5.73,wallet
T002247,U01749,2026-03-17 06:07:30,cosmetic,5.61,wallet
T002248,U01749,2026-03-05 02:32:53,currency,10.0,wallet
T002249,U01749,2026-03-10 11:37:59,booster,3.29,wallet
T002250,U01749,2026-03-01 19:25:14,cosmetic,10.23,wallet
T002251,U01750,2026-03-02 22:03:11,currency,12.75,card
T002252,U01750,2026-03-04 00:12:01,currency,17.44,card
T002253,U01750,2026-03-08 12:51:27,cosmetic,5.16,card
T002254,U01751,2026-02-27 09:19:55,currency,14.18,card
T002255,U01751,2026-03-13 05:33:38,battlepass,19.73,card
T002256,U01754,2026-02-21 01:13:37,currency,8.09,card
T002257,U01754,2026-02-01 22:43:40,cosmetic,10.35,card
T002258,U01754,2026-02-18 14:37:46,booster,4.22,card
T002259,U01755,2026-03-03 13:05:38,expansion,28.52,card
T002260,U01755,2026-03-03 03:30:02,cosmetic,6.98,card
T002261,U01756,2026-02-01 16:53:11,cosmetic,9.58,card
T002262,U01756,2026-01-25 04:36:11,battlepass,8.01,card
T002263,U01756,2026-01-25 05:53:40,cosmetic,9.94,card
T002264,U01756,2026-01-22 10:53:25,cosmetic,4.74,card
T002265,U01756,2026-01-31 02:32:41,booster,2.59,card
T002266,U01756,2026-01-24 02:08:26,currency,18.03,card
T002267,U01762,2026-02-20 09:33:22,cosmetic,8.84,wallet
T002268,U01762,2026-02-11 04:33:52,expansion,32.97,wallet
T002269,U01762,2026-02-08 00:56:48,booster,4.04,card
T002270,U01763,2026-01-08 04:06:33,booster,2.91,wallet
T002271,U01764,2026-02-27 13:42:29,currency,18.96,wallet
T002272,U01764,2026-03-03 10:02:46,currency,8.32,card
T002273,U01765,2026-03-04 01:04:33,currency,13.69,card
T002274,U01765,2026-03-01 09:05:12,cosmetic,10.0,wallet
T002275,U01765,2026-02-28 23:57:13,booster,3.44,card
T002276,U01766,2026-03-14 04:07:32,cosmetic,6.39,card
T002277,U01766,2026-03-08 02:53:33,cosmetic,6.17,card
T002278,U01766,2026-03-25 22:08:13,cosmetic,4.2,card
T002279,U01766,2026-03-11 22:32:28,booster,4.26,card
T002280,U01766,2026-03-17 06:31:02,currency,8.34,card
T002281,U01769,2026-01-11 18:17:31,currency,9.7,card
T002282,U01770,2026-01-12 11:34:45,booster,3.71,card
T002283,U01770,2026-02-10 12:46:15,battlepass,19.84,card
T002284,U01770,2026-01-16 15:32:14,cosmetic,4.56,card
T002285,U01770,2026-01-19 19:43:49,booster,4.33,card
T002286,U01770,2026-01-15 21:30:21,cosmetic,7.1,card
T002287,U01774,2026-01-30 06:02:26,battlepass,9.05,card
T002288,U01774,2026-02-05 23:37:13,currency,18.18,wallet
T002289,U01778,2026-01-18 04:08:36,booster,4.39,wallet
T002290,U01778,2026-01-28 02:55:30,currency,21.89,wallet
T002291,U01779,2026-02-15 05:00:13,cosmetic,10.73,card
T002292,U01779,2026-02-13 23:03:28,booster,4.5,card
T002293,U01779,2026-02-07 07:45:00,expansion,21.81,card
T002294,U01782,2026-02-19 06:06:40,expansion,24.1,card
T002295,U01782,2026-02-08 23:57:42,currency,18.37,card
T002296,U01782,2026-01-28 19:01:55,booster,3.22,wallet
T002297,U01789,2026-02-21 13:32:37,expansion,16.39,wallet
T002298,U01789,2026-02-06 18:21:03,cosmetic,9.55,wallet
T002299,U01795,2026-02-05 14:03:48,cosmetic,7.61,card
T002300,U01795,2026-02-25 09:45:56,cosmetic,6.6,card
T002301,U01795,2026-02-27 17:17:16,booster,2.43,card
T002302,U01797,2026-03-26 19:16:23,cosmetic,9.39,card
T002303,U01798,2026-01-28 05:55:44,booster,5.48,card
T002304,U01800,2026-02-13 13:49:47,battlepass,11.32,card
T002305,U01800,2026-02-28 10:57:54,expansion,23.85,card
T002306,U01803,2026-02-01 11:17:30,cosmetic,8.58,card
T002307,U01803,2026-02-07 03:00:59,booster,3.18,card
T002308,U01804,2026-01-27 23:22:03,cosmetic,5.13,card
T002309,U01804,2026-02-09 22:40:14,cosmetic,10.29,card
T002310,U01804,2026-02-04 04:10:54,battlepass,21.4,card
T002311,U01809,2026-01-11 09:58:42,battlepass,17.12,card
T002312,U01809,2026-01-23 04:11:24,cosmetic,10.97,card
T002313,U01810,2026-03-06 12:40:51,cosmetic,9.26,card
T002314,U01810,2026-03-23 23:40:19,battlepass,16.54,card
T002315,U01810,2026-03-24 20:16:06,currency,14.62,card
T002316,U01810,2026-03-08 06:41:27,currency,18.29,card
T002317,U01811,2026-01-19 06:04:51,currency,21.51,card
T002318,U01812,2026-02-25 19:55:27,booster,3.11,card
T002319,U01813,2026-03-09 12:27:11,currency,19.26,card
T002320,U01813,2026-03-04 20:56:49,currency,18.27,card
T002321,U01815,2026-03-12 01:43:35,currency,11.95,wallet
T002322,U01815,2026-03-08 10:57:59,booster,5.48,wallet
T002323,U01816,2026-02-02 05:51:01,cosmetic,7.24,card
T002324,U01822,2026-03-13 01:51:28,currency,17.49,wallet
T002325,U01822,2026-03-11 09:32:31,cosmetic,9.58,wallet
T002326,U01823,2026-02-08 14:52:36,cosmetic,4.1,card
T002327,U01823,2026-01-22 00:32:02,battlepass,13.83,wallet
T002328,U01830,2026-03-27 02:55:53,booster,3.27,wallet
T002329,U01830,2026-03-19 08:42:05,currency,20.95,wallet
T002330,U01830,2026-03-04 20:43:18,cosmetic,9.27,wallet
T002331,U01830,2026-03-18 12:32:57,battlepass,14.79,wallet
T002332,U01830,2026-03-28 12:51:38,cosmetic,10.95,wallet
T002333,U01832,2026-03-20 04:01:24,cosmetic,6.09,wallet
T002334,U01832,2026-03-02 23:38:41,booster,4.29,wallet
T002335,U01832,2026-03-03 18:29:17,booster,6.47,wallet
T002336,U01832,2026-03-14 21:46:52,battlepass,8.64,card
T002337,U01832,2026-03-03 05:46:46,cosmetic,9.39,card
T002338,U01834,2026-01-24 13:59:37,currency,19.18,card
T002339,U01834,2026-01-18 15:25:32,cosmetic,9.4,card
T002340,U01834,2026-01-23 13:05:20,cosmetic,7.26,card
T002341,U01836,2026-01-19 22:47:42,cosmetic,7.76,card
T002342,U01836,2026-01-28 16:31:54,cosmetic,9.46,card
T002343,U01836,2026-01-27 10:17:42,cosmetic,8.18,card
T002344,U01837,2026-03-20 21:23:50,expansion,24.51,wallet
T002345,U01837,2026-03-08 19:59:51,currency,10.78,card
T002346,U01837,2026-03-05 15:04:14,battlepass,18.54,wallet
T002347,U01837,2026-02-26 06:20:21,booster,3.16,card
T002348,U01838,2026-01-29 05:47:37,cosmetic,6.2,wallet
T002349,U01838,2026-01-23 10:12:23,expansion,29.67,card
T002350,U01839,2026-01-26 19:25:10,battlepass,8.35,wallet
T002351,U01839,2026-02-01 00:34:55,battlepass,10.11,wallet
T002352,U01839,2026-01-25 02:54:27,booster,4.97,wallet
T002353,U01841,2026-01-26 19:01:36,booster,4.92,card
T002354,U01841,2026-02-11 19:12:35,cosmetic,8.92,card
T002355,U01841,2026-01-26 19:20:39,cosmetic,9.24,card
T002356,U01841,2026-02-08 01:00:16,cosmetic,5.94,card
T002357,U01841,2026-02-15 08:27:34,cosmetic,5.08,card
T002358,U01847,2026-02-21 05:49:38,cosmetic,4.12,card
T002359,U01847,2026-02-05 11:08:48,booster,5.05,card
T002360,U01847,2026-02-02 07:58:18,booster,3.14,card
T002361,U01847,2026-02-04 22:32:55,cosmetic,6.59,card
T002362,U01847,2026-02-04 12:04:22,currency,19.23,card
T002363,U01847,2026-01-26 01:54:40,expansion,26.36,card
T002364,U01848,2026-02-07 07:40:19,booster,2.86,card
T002365,U01848,2026-02-07 19:51:37,booster,3.58,card
T002366,U01851,2026-01-23 04:36:03,expansion,32.18,wallet
T002367,U01851,2026-01-19 21:37:42,cosmetic,10.44,wallet
T002368,U01855,2026-01-18 19:15:11,cosmetic,8.18,card
T002369,U01855,2026-01-24 07:35:05,booster,5.61,card
T002370,U01859,2026-02-28 10:06:57,cosmetic,4.65,card
T002371,U01859,2026-02-09 07:25:36,cosmetic,8.57,card
T002372,U01863,2026-03-14 11:10:35,booster,4.95,card
T002373,U01863,2026-03-19 13:23:38,cosmetic,9.52,card
T002374,U01863,2026-03-12 16:21:02,expansion,26.53,card
T002375,U01863,2026-03-06 04:06:10,currency,9.42,card
T002376,U01865,2026-03-18 05:24:59,cosmetic,10.61,card
T002377,U01867,2026-01-24 06:05:35,booster,6.33,card
T002378,U01867,2026-01-08 15:38:37,expansion,15.29,card
T002379,U01867,2026-01-25 21:39:53,booster,5.88,card
T002380,U01869,2026-01-12 00:10:44,battlepass,19.58,wallet
T002381,U01876,2026-01-10 15:21:05,cosmetic,9.01,card
T002382,U01876,2026-01-25 05:58:45,cosmetic,9.08,card
T002383,U01877,2026-01-20 18:43:12,cosmetic,6.59,card
T002384,U01877,2026-01-27 20:31:55,currency,12.32,card
T002385,U01877,2026-02-08 13:44:18,cosmetic,9.66,card
T002386,U01878,2026-03-15 09:18:47,cosmetic,7.48,card
T002387,U01878,2026-02-24 21:32:34,booster,3.37,card
T002388,U01878,2026-03-05 19:14:28,cosmetic,7.82,card
T002389,U01878,2026-03-04 03:02:16,currency,20.74,card
T002390,U01878,2026-03-05 01:12:48,cosmetic,5.66,card
T002391,U01878,2026-03-23 21:46:12,currency,8.11,card
T002392,U01878,2026-03-01 01:34:13,booster,5.78,card
T002393,U01881,2026-01-28 10:37:49,expansion,24.86,card
T002394,U01883,2026-01-11 00:35:42,currency,16.37,wallet
T002395,U01883,2026-01-17 00:02:42,booster,4.94,card
T002396,U01885,2026-02-09 16:44:58,expansion,16.58,wallet
T002397,U01885,2026-02-26 09:48:07,cosmetic,6.98,wallet
T002398,U01888,2026-02-09 21:58:17,expansion,18.91,card
T002399,U01888,2026-02-21 21:27:25,expansion,28.59,card
T002400,U01890,2026-02-25 05:28:25,cosmetic,5.35,wallet
T002401,U01890,2026-01-28 01:28:29,cosmetic,7.37,card
T002402,U01894,2026-02-16 14:34:55,battlepass,11.06,card
T002403,U01894,2026-03-05 23:24:55,expansion,32.89,card
T002404,U01894,2026-02-21 23:54:04,cosmetic,5.32,card
T002405,U01895,2026-01-16 08:19:10,currency,12.04,card
T002406,U01895,2026-01-14 22:37:50,currency,11.28,card
T002407,U01896,2026-03-11 14:00:08,currency,18.52,card
T002408,U01896,2026-03-07 23:56:29,currency,19.22,card
T002409,U01896,2026-02-25 03:02:48,currency,10.89,card
T002410,U01896,2026-03-19 20:51:19,currency,19.61,card
T002411,U01901,2026-03-01 09:28:11,cosmetic,9.25,card
T002412,U01901,2026-03-01 20:25:35,cosmetic,10.49,wallet
T002413,U01901,2026-02-18 17:46:44,battlepass,9.35,wallet
T002414,U01903,2026-03-13 05:46:40,booster,4.44,card
T002415,U01907,2026-02-14 10:05:16,cosmetic,8.04,wallet
T002416,U01907,2026-02-08 15:50:23,currency,13.14,card
T002417,U01908,2026-02-04 20:21:09,expansion,18.84,card
T002418,U01908,2026-01-15 02:29:00,battlepass,18.59,card
T002419,U01908,2026-01-16 04:33:51,currency,19.32,card
T002420,U01908,2026-02-06 04:18:42,cosmetic,7.82,card
T002421,U01909,2026-01-25 13:34:22,expansion,27.61,card
T002422,U01909,2026-01-26 05:40:44,battlepass,10.23,card
T002423,U01909,2026-01-12 22:52:30,booster,5.01,card
T002424,U01910,2026-03-15 02:58:44,booster,2.89,wallet
T002425,U01910,2026-03-16 02:51:18,cosmetic,9.0,wallet
T002426,U01913,2026-01-24 12:24:51,expansion,23.67,wallet
T002427,U01913,2026-01-21 11:25:43,booster,6.16,card
T002428,U01913,2026-01-05 09:01:45,expansion,25.85,card
T002429,U01913,2026-01-15 00:05:09,expansion,18.82,wallet
T002430,U01915,2026-01-21 20:33:32,cosmetic,8.03,wallet
T002431,U01915,2026-02-16 00:08:45,currency,18.58,wallet
T002432,U01915,2026-02-18 02:54:17,booster,3.37,card
T002433,U01916,2026-02-19 04:29:22,cosmetic,5.21,card
T002434,U01916,2026-02-23 02:37:12,currency,21.01,card
T002435,U01916,2026-02-09 15:32:17,expansion,24.66,card
T002436,U01916,2026-02-21 17:59:08,booster,3.46,card
T002437,U01916,2026-02-18 05:02:10,booster,4.46,card
T002438,U01917,2026-01-18 04:09:38,cosmetic,7.03,card
T002439,U01919,2026-02-16 16:53:19,expansion,15.02,card
T002440,U01919,2026-02-06 10:03:10,cosmetic,8.57,card
T002441,U01920,2026-02-01 03:42:20,cosmetic,4.62,wallet
T002442,U01920,2026-02-12 19:14:31,cosmetic,6.39,wallet
T002443,U01920,2026-02-13 12:10:10,booster,6.49,wallet
T002444,U01921,2026-02-01 22:21:44,cosmetic,5.67,card
T002445,U01921,2026-02-05 02:27:02,cosmetic,6.4,wallet
T002446,U01921,2026-02-21 03:42:31,battlepass,18.52,wallet
T002447,U01922,2026-02-23 14:46:00,currency,9.74,wallet
T002448,U01922,2026-02-21 12:22:42,expansion,14.07,wallet
T002449,U01922,2026-02-15 13:27:16,battlepass,20.15,card
T002450,U01922,2026-02-20 12:44:40,expansion,19.63,card
T002451,U01928,2026-01-29 04:17:14,cosmetic,6.95,wallet
T002452,U01928,2026-01-17 21:20:09,expansion,28.03,wallet
T002453,U01933,2026-03-14 12:12:46,currency,15.09,card
T002454,U01933,2026-02-25 17:45:27,currency,19.9,card
T002455,U01933,2026-02-23 03:12:44,cosmetic,5.13,card
T002456,U01935,2026-01-19 01:45:18,expansion,21.62,card
T002457,U01935,2026-01-29 19:08:55,expansion,15.42,wallet
T002458,U01935,2026-01-17 13:37:53,cosmetic,4.8,card
T002459,U01936,2026-01-11 03:35:43,cosmetic,6.35,card
T002460,U01936,2026-01-13 22:05:49,cosmetic,9.84,card
T002461,U01936,2026-01-31 10:02:25,expansion,25.35,card
T002462,U01936,2026-01-24 21:20:43,cosmetic,4.11,card
T002463,U01941,2026-01-25 09:26:24,cosmetic,9.37,wallet
T002464,U01941,2026-02-06 06:52:03,battlepass,9.98,wallet
T002465,U01943,2026-03-15 23:55:05,booster,2.44,card
T002466,U01943,2026-03-02 21:53:59,cosmetic,10.26,card
T002467,U01945,2026-02-07 15:51:22,cosmetic,8.4,wallet
T002468,U01948,2026-02-27 06:32:33,cosmetic,10.72,wallet
T002469,U01948,2026-03-05 07:21:49,cosmetic,6.19,wallet
T002470,U01948,2026-03-11 18:44:18,expansion,20.24,wallet
T002471,U01948,2026-03-08 21:25:36,cosmetic,4.83,wallet
T002472,U01950,2026-02-14 10:56:03,currency,11.75,wallet
T002473,U01950,2026-01-22 17:42:12,battlepass,21.39,card
T002474,U01950,2026-02-09 11:25:29,cosmetic,9.9,wallet
T002475,U01950,2026-02-16 19:20:39,cosmetic,5.04,wallet
T002476,U01950,2026-02-14 11:17:37,booster,3.91,wallet
T002477,U01950,2026-01-31 04:52:30,cosmetic,7.38,card
T002478,U01950,2026-01-25 22:14:34,booster,5.38,card
T002479,U01951,2026-03-11 05:33:46,booster,2.75,card
T002480,U01951,2026-03-06 23:09:42,battlepass,14.05,wallet
T002481,U01951,2026-03-02 03:30:31,cosmetic,5.94,wallet
T002482,U01956,2026-02-03 15:08:36,expansion,18.27,card
T002483,U01958,2026-02-12 01:33:43,cosmetic,6.02,wallet
T002484,U01958,2026-02-05 17:48:27,cosmetic,10.74,wallet
T002485,U01958,2026-02-14 11:17:25,cosmetic,8.94,wallet
T002486,U01958,2026-02-11 23:40:14,currency,13.56,wallet
T002487,U01958,2026-02-23 16:21:01,cosmetic,10.58,card
T002488,U01959,2026-02-24 11:17:37,battlepass,21.56,card
T002489,U01959,2026-02-12 15:48:10,cosmetic,5.08,card
T002490,U01959,2026-02-20 22:32:29,currency,11.06,card
T002491,U01966,2026-02-20 07:37:10,expansion,29.82,card
T002492,U01966,2026-02-17 15:28:33,expansion,15.12,card
T002493,U01966,2026-03-02 19:54:51,cosmetic,4.81,card
T002494,U01967,2026-02-19 22:18:55,cosmetic,5.56,wallet
T002495,U01967,2026-01-29 10:29:58,booster,5.74,wallet
T002496,U01967,2026-02-02 21:32:26,expansion,15.55,card
T002497,U01968,2026-02-14 06:07:39,cosmetic,5.84,card
T002498,U01968,2026-02-24 13:46:51,cosmetic,6.79,card
T002499,U01972,2026-03-05 22:37:10,cosmetic,5.92,card
T002500,U01972,2026-03-03 15:29:05,booster,2.56,card
T002501,U01972,2026-03-18 21:30:32,cosmetic,7.62,card
T002502,U01973,2026-02-10 20:45:00,currency,16.67,card
T002503,U01977,2026-02-28 05:51:59,expansion,25.33,wallet
T002504,U01977,2026-02-28 21:51:09,cosmetic,7.77,wallet
T002505,U01977,2026-03-26 22:10:46,booster,4.45,wallet
T002506,U01978,2026-02-05 14:58:06,battlepass,12.81,card
T002507,U01978,2026-02-07 16:06:47,cosmetic,5.81,card
T002508,U01979,2026-01-28 18:40:45,booster,3.52,card
T002509,U01979,2026-02-01 09:33:58,cosmetic,6.5,card
T002510,U01983,2026-01-25 08:42:27,expansion,29.76,wallet
T002511,U01983,2026-01-09 16:26:48,cosmetic,5.92,card
T002512,U01983,2026-01-23 01:10:00,currency,14.67,wallet
T002513,U01983,2026-02-01 03:17:07,currency,14.39,wallet
T002514,U01983,2026-01-05 06:01:32,cosmetic,5.14,wallet
T002515,U01987,2026-03-04 04:14:52,cosmetic,6.48,wallet
T002516,U01987,2026-03-08 05:08:36,booster,2.41,card
T002517,U01987,2026-02-21 11:20:57,currency,21.23,wallet
T002518,U01987,2026-02-21 16:15:07,booster,5.19,wallet
T002519,U01987,2026-02-19 04:46:44,booster,5.03,wallet
T002520,U01987,2026-02-22 19:14:23,battlepass,10.21,card
T002521,U01987,2026-03-17 17:14:57,currency,18.39,wallet
T002522,U01989,2026-01-27 04:15:57,expansion,20.85,wallet
T002523,U01989,2026-01-16 13:26:59,cosmetic,7.31,card
T002524,U01989,2026-01-27 16:15:18,currency,21.4,wallet
T002525,U01989,2026-01-18 00:38:53,booster,5.53,card
T002526,U01991,2026-02-28 07:22:28,cosmetic,7.2,card
T002527,U01991,2026-03-01 06:51:48,currency,21.33,card
T002528,U01991,2026-02-13 04:58:22,booster,3.91,card
T002529,U01995,2026-02-16 07:26:41,battlepass,8.66,card
T002530,U01995,2026-02-16 20:01:04,booster,5.15,wallet
T002531,U01995,2026-03-02 14:27:23,cosmetic,8.22,wallet
T002532,U01995,2026-03-11 02:31:09,currency,21.87,card
T002533,U01995,2026-03-07 13:28:45,battlepass,16.44,card
T002534,U01996,2026-01-08 03:28:14,battlepass,9.92,wallet
T002535,U01996,2026-01-28 04:15:17,booster,5.65,card
T002536,U01997,2026-02-11 15:45:08,expansion,15.47,wallet
T002537,U01997,2026-02-08 07:10:44,cosmetic,7.57,wallet
T002538,U01997,2026-02-21 07:44:26,cosmetic,7.26,card
T002539,U02001,2026-03-10 08:34:18,cosmetic,7.77,wallet
T002540,U02001,2026-03-18 19:24:23,cosmetic,8.37,wallet
T002541,U02001,2026-02-22 06:05:46,cosmetic,4.74,card
T002542,U02004,2026-02-12 20:29:31,cosmetic,7.35,card
T002543,U02005,2026-02-25 06:22:24,cosmetic,4.78,wallet
T002544,U02005,2026-02-25 06:35:48,battlepass,21.22,card
T002545,U02005,2026-03-02 22:00:45,booster,5.43,wallet
T002546,U02005,2026-02-26 06:59:32,currency,9.79,wallet
T002547,U02006,2026-01-13 06:50:28,cosmetic,7.2,card
T002548,U02006,2026-01-11 09:18:14,cosmetic,5.75,wallet
T002549,U02006,2026-01-18 05:38:11,cosmetic,10.08,card
T002550,U02006,2026-01-17 06:45:28,booster,2.8,card
T002551,U02006,2026-01-25 06:59:24,cosmetic,5.66,card
T002552,U02010,2026-02-13 07:12:31,cosmetic,4.62,card
T002553,U02010,2026-02-11 06:32:35,booster,5.03,card
T002554,U02012,2026-02-17 16:55:04,booster,5.86,wallet
T002555,U02012,2026-01-30 23:31:02,cosmetic,4.49,wallet
T002556,U02012,2026-02-14 17:36:37,cosmetic,6.83,card
T002557,U02012,2026-01-27 23:17:18,cosmetic,8.93,card
T002558,U02012,2026-02-18 00:14:45,cosmetic,5.87,card
T002559,U02014,2026-03-16 22:08:37,expansion,27.5,card
T002560,U02014,2026-02-26 13:36:30,booster,4.12,card
T002561,U02014,2026-03-06 06:11:08,cosmetic,8.31,wallet
